ID,UNIVERSIDAD,ID_universidad,date_created,date_modified,q0001,q0002,q0003,q0004,q0005,q0006,q0007_0001,q0007_0002,q0007_0003,q0007_0004,q0007_0005,q0007_other,q0008,q0010,q0011,q0012,q0013,q0014,q0015_0001,q0015_0002,q0015_0003,q0015_0004,q0015_0005,q0015_0006,q0015_0007,q0015_other,q0016,q0017,q0018rc,q0018,q0019,q0020_0001,q0020_0002,q0020_0003,q0020_0004,q0020_0005,q0020_0006,q0020_0007,q0020_0008,q0020_0009,q0020_other,q0021_0001,q0021_0002,q0021_0003,q0021_0004,q0021_0005,q0021_0006,q0021_0007,q0021_0008,q0022_0001,q0022_0002,q0022_0003,q0022_0004,q0022_0005,q0022_0006,q0022_0007,q0022_0008,q0022_0009,q0022_0010,q0022_0011,q0022_0012,q0022_0013,q0023_0001,q0023_0002,q0023_0003,q0023_0004,q0023_0005,q0023_0006,q0023_0007,q0023_0008,q0023_0009,q0023_0010,q0023_0011,q0023_other,q0024_0001,q0024_0002,q0024_0003,q0024_0004,q0024_0005,q0024_0006,q0024_0007,q0024_0008,q0024_0009,q0024_0010,q0024_0011,q0024_0012,q0024_0013,q0024_0014,q0024_other,q0025_0001,q0025_0002,q0025_0003,q0025_0004,q0025_0005,q0025_0006,q0025_0007,q0025_0008,q0025_0009,q0025_0010,q0025_0011,q0025_0012,q0025_0013,q0025_0014,q0025_0015,q0025_0016,q0025_0017,q0026_0001,q0026_0002,q0026_0003,q0026_0004,q0026_0005,q0026_0006,q0026_0007,q0026_0008,q0026_0009,q0026_0010,q0026_0011,q0026_0012,q0026_0013,q0027_0001,q0027_0002,q0027_0003,q0027_0004,q0027_0005,q0027_0006,q0027_0007,q0027_0008,q0027_0009,q0027_0010,q0027_0011,q0027_0012,q0027_0013,q0027_0014,q0027_0015,q0027_0016,q0027_0017,q0027_0018,q0028_0001,q0028_0002,q0028_0003,q0028_0004,q0028_0005,q0028_0006,q0028_0007,q0028_0008,q0028_0009,q0028_0010,q0028_other,duelo
811,1,811,12/29/2022 03:28:37 PM,12/29/2022 03:37:10 PM,1,1,1,1,5,26,1,0,0,,0,"",9,2,1,1,2,2,0,1,0,1,0,,0,"",1,2,1,1,16,0,0,0,0,1,0,0,,0,"",1,1,1,3,1,1,1,1,1,1,1,3,3,2,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,,0,"",0,0,0,0,0,0,0,0,0,0,0,1,,0,"",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,3,3,3,4,4,3,3,3,4,4,1,4,3,5,3,5,5,1,2,3,5,1,1,2,4,2,3,3,0,0,0,0,0,0,0,1,,0,"",1
812,1,812,12/29/2022 03:32:05 PM,12/29/2022 03:36:48 PM,1,1,2,2,3,9,1,0,0,,0,"",9,4,1,2,2,2,0,1,1,1,0,,0,"",2,2,3,3,1,0,0,1,0,0,0,0,,0,"",4,4,3,1,4,5,1,5,5,5,5,5,5,5,5,4,4,4,4,5,4,1,1,1,1,0,1,0,0,0,,0,"",0,0,0,1,1,0,1,1,1,1,1,0,,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
814,1,814,12/29/2022 03:12:25 PM,12/29/2022 03:35:25 PM,1,1,2,2,3,9,1,0,0,,0,"",9,2,1,1,2,2,0,0,1,1,0,,0,"",2,2,2,2,11,0,0,1,0,1,0,0,,0,"",2,4,2,2,4,3,3,4,4,4,2,4,2,2,2,3,1,4,3,1,3,1,1,0,0,0,0,0,0,0,,0,"",0,0,1,0,1,0,0,0,0,0,0,0,,0,"",2,2,4,1,4,4,1,4,1,1,4,4,4,1,2,1,4,5,5,1,5,5,3,5,3,1,1,1,1,4,2,4,3,5,2,5,5,1,1,1,5,1,5,1,4,1,3,3,0,0,0,0,0,0,0,1,,0,"",1
815,1,815,12/29/2022 03:31:43 PM,12/29/2022 03:34:12 PM,1,1,2,2,2,9,1,0,0,,0,"",9,2,2,2,2,2,1,1,1,1,0,,0,"",2,2,2,2,11,0,0,1,0,1,0,0,,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
816,1,816,12/29/2022 03:25:44 PM,12/29/2022 03:33:16 PM,1,1,2,2,3,9,1,0,0,,0,"",9,6,2,3,1,2,0,1,1,1,0,,0,"",2,2,1,1,7,0,0,0,0,1,0,0,,0,"",3,3,3,3,3,3,1,1,,4,2,5,4,4,2,2,3,3,2,1,2,0,0,0,1,1,1,0,0,0,,0,"",0,0,0,0,0,0,0,0,0,0,0,1,,0,"",2,1,2,1,2,2,1,2,1,1,2,3,3,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
819,1,819,12/29/2022 03:22:24 PM,12/29/2022 03:30:22 PM,1,1,2,2,2,26,1,0,0,,0,"",9,4,2,2,2,2,,,,,,1,,"",2,2,1,1,13,0,0,0,0,1,0,0,,0,"",2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,3,1,1,2,1,0,0,0,0,0,0,0,0,,0,"",0,0,0,0,0,0,0,0,0,0,0,1,,0,"",2,1,1,1,2,2,1,,,,,,,,,,,1,1,,,,,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
823,1,823,12/29/2022 03:16:46 PM,12/29/2022 03:25:03 PM,1,1,2,2,4,9,1,0,0,,0,"",9,4,2,2,2,2,0,0,1,0,0,,0,"",1,2,1,1,12,0,0,0,0,1,0,0,,0,"",,,3,4,3,3,4,4,4,5,3,5,4,4,4,5,3,5,4,3,4,1,1,1,1,1,1,0,0,0,,0,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
825,1,825,12/29/2022 03:20:34 PM,12/29/2022 03:23:16 PM,1,1,2,2,13,9,1,0,0,,0,"",9,4,2,2,2,2,1,1,1,1,0,,0,"",2,2,4,4,7,0,0,1,1,1,0,1,,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
827,1,827,12/29/2022 03:16:00 PM,12/29/2022 03:21:31 PM,1,1,2,2,2,9,1,0,0,,0,"",9,6,2,1,2,2,1,0,0,1,0,,0,"",2,2,4,4,11,0,0,1,1,1,0,1,,0,"",2,3,1,2,1,1,1,2,5,5,2,4,4,4,2,5,3,5,3,2,4,0,1,0,1,1,0,0,0,0,,0,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
828,1,828,12/29/2022 03:07:45 PM,12/29/2022 03:21:02 PM,1,1,2,2,3,9,1,0,0,,0,Abuelitos,9,4,3,3,1,2,1,0,0,0,0,,0,"",2,2,1,1,20,0,0,1,0,0,0,0,,0,"",,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,1,,"",,,,,,,,,,,,,1,,"",,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"",1
829,1,829,12/29/2022 03:14:47 PM,12/29/2022 03:20:30 PM,1,1,2,2,3,26,1,0,0,,0,"",9,4,2,1,1,2,0,0,0,1,0,,0,"",2,2,2,2,9,0,0,0,0,1,0,0,,0,"",1,1,1,2,2,1,1,1,3,3,3,3,2,2,1,1,1,1,2,3,2,1,1,1,1,1,0,0,0,0,,0,"",1,0,1,0,0,0,0,0,0,1,0,0,,0,"",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,3,5,4,4,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
831,1,831,12/29/2022 03:06:33 PM,12/29/2022 03:18:34 PM,1,1,1,1,1,9,1,0,0,,0,"",9,1,2,2,2,2,0,1,0,1,0,,0,"",2,2,3,3,7,0,0,0,1,1,0,1,,0,"",2,,3,3,4,3,4,4,3,3,1,5,4,3,2,3,1,3,3,3,3,0,0,0,0,0,0,0,0,1,,0,"",0,0,1,0,0,0,0,0,1,0,0,0,,0,"",4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,3,4,4,5,5,5,5,5,5,4,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,1,0,1,0,0,0,,0,"",1
832,1,832,12/29/2022 12:27:35 PM,12/29/2022 03:17:44 PM,1,1,2,2,6,9,1,0,0,,0,"",9,8,2,1,2,2,0,1,0,1,0,,0,"",2,2,2,2,19,0,1,1,0,0,0,0,,0,"",5,5,5,5,4,4,3,5,5,5,4,4,4,4,3,4,4,5,4,3,5,1,1,1,1,1,1,1,0,0,,0,"",1,0,1,0,0,0,0,1,1,0,0,0,,0,"",3,3,4,1,2,2,1,1,1,2,2,4,4,1,1,1,1,1,1,4,4,4,3,5,3,1,1,1,1,1,3,3,3,5,3,4,5,1,1,1,5,1,5,3,5,3,3,3,0,0,0,0,1,1,0,0,,0,"",1
833,1,833,12/29/2022 02:58:00 PM,12/29/2022 03:17:05 PM,1,1,2,2,5,19,0,0,1,,0,"",9,7,2,2,2,2,1,0,1,0,0,,0,"",2,2,4,4,13,0,0,1,0,1,0,0,,0,"",5,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,3,5,3,2,5,1,0,1,0,0,0,0,0,0,,0,"",1,0,1,0,1,0,1,1,1,1,1,0,,0,"",2,1,3,2,2,3,1,1,1,1,2,2,2,1,2,1,2,3,3,4,1,5,2,2,1,1,1,1,1,1,2,4,2,4,2,1,3,1,5,5,5,4,4,2,3,4,4,2,0,0,0,0,0,0,0,1,,0,"",1
836,1,836,12/29/2022 03:11:48 PM,12/29/2022 03:14:34 PM,1,1,1,1,1,23,0,0,1,,0,"",9,4,1,1,2,2,0,0,0,0,1,,0,"",2,1,3,3,8,0,0,0,0,1,0,0,,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
839,1,839,12/29/2022 03:01:10 PM,12/29/2022 03:10:23 PM,1,1,2,2,2,9,1,0,0,,0,"",9,4,2,3,2,2,1,0,1,1,0,,0,"",2,2,2,2,1,0,0,0,0,1,0,0,,0,"",3,,3,2,2,,2,,3,4,2,2,3,2,2,4,4,5,4,2,2,0,1,1,1,1,1,1,0,0,,0,"",,,,,,,,,,,,,1,,"",,,,,,,,,,,,,,,,,,,,,4,1,1,,,,,,,,3,4,4,4,5,4,4,2,4,,,,4,,,,,,0,0,0,0,0,0,0,1,,0,"",1
840,1,840,12/29/2022 02:30:45 PM,12/29/2022 03:10:06 PM,1,1,2,2,6,12,1,0,0,,0,"",12,6,2,2,2,2,1,0,0,0,0,,0,"",2,2,1,1,11,0,0,1,0,0,0,0,,0,"",1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,,1,,1,0,1,0,0,0,0,0,0,0,,0,"",0,0,0,0,0,0,0,0,0,0,0,1,,0,"",1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,0,"",1
841,1,841,12/29/2022 03:07:34 PM,12/29/2022 03:09:58 PM,1,1,2,2,2,9,1,0,0,,0,"",9,6,2,3,2,2,0,1,1,0,0,,0,"",2,2,3,3,15,0,0,0,0,1,0,0,,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
843,1,843,12/29/2022 03:00:27 PM,12/29/2022 03:08:59 PM,1,1,2,2,4,9,1,0,0,,0,"",9,2,2,2,2,2,,,,,,1,,"",1,2,4,4,5,0,0,0,1,0,0,0,,0,"",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,,1,La,1,0,0,0,0,0,0,0,0,0,0,0,,0,"",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,4,,3,3,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,,0,"",1
845,1,845,12/29/2022 02:50:38 PM,12/29/2022 03:07:20 PM,1,1,2,2,7,26,1,0,0,,0,"",9,4,1,1,1,2,1,0,0,0,0,,0,"",2,2,2,2,19,0,1,0,0,0,0,0,,0,"",5,5,3,5,5,5,1,3,3,3,1,5,3,3,3,3,1,,3,1,5,1,1,1,1,1,1,1,1,0,,0,"",1,0,1,0,0,0,1,1,1,0,0,0,,0,"",4,4,4,1,2,2,3,4,1,1,2,2,2,2,2,1,3,4,4,5,5,5,2,5,5,5,1,5,3,5,3,5,1,5,3,4,5,1,3,1,5,1,5,2,5,1,5,3,0,0,1,0,0,0,0,0,,0,"",1
848,1,848,12/29/2022 12:53:52 PM,12/29/2022 03:05:06 PM,1,1,1,1,6,9,1,0,0,,0,"",9,12,1,2,2,2,1,1,0,1,0,,0,"",2,2,3,3,4,0,0,0,0,1,0,0,,0,"",1,1,1,1,1,1,1,1,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,,0,"",0,0,0,0,0,0,0,0,0,0,0,1,,0,"",3,3,2,1,2,2,2,1,1,2,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
849,1,849,12/29/2022 02:56:11 PM,12/29/2022 03:04:28 PM,1,1,2,2,1,9,1,0,0,,0,"",9,2,1,1,2,2,1,1,0,1,0,,0,"",1,2,2,2,13,0,0,0,0,1,0,0,,0,"",4,5,2,5,5,4,1,5,2,5,1,5,5,4,1,5,2,4,5,1,4,1,1,1,0,1,0,1,1,0,,0,"",0,0,1,0,0,0,0,0,0,0,0,0,,0,"",4,4,3,1,4,2,3,3,3,1,2,4,3,2,2,1,1,4,4,5,3,5,5,5,5,3,3,4,1,1,2,4,1,5,2,4,5,1,2,2,5,1,5,3,4,2,4,2,0,0,0,0,0,0,0,1,,0,"",1
853,1,853,12/29/2022 02:22:41 PM,12/29/2022 03:03:00 PM,1,1,2,2,7,9,0,0,1,,0,"",9,8,2,2,2,2,0,1,0,1,0,,0,"",1,2,1,1,7,1,0,0,0,0,0,0,,0,"",4,5,5,4,4,4,3,2,5,5,4,5,5,4,5,5,5,5,5,,5,1,1,1,1,1,1,0,0,0,,0,"",1,1,1,1,0,0,1,0,1,0,0,0,,0,"",3,4,2,2,3,3,3,4,1,1,3,2,2,3,2,1,2,4,3,4,1,1,1,5,5,1,1,2,5,5,5,4,2,4,3,4,4,1,4,3,4,2,5,3,5,1,3,3,0,0,1,0,0,0,0,0,,0,"",1
855,1,855,12/29/2022 02:52:37 PM,12/29/2022 02:59:45 PM,1,1,2,2,5,9,1,0,0,,0,"",9,10,1,1,2,2,1,1,1,0,0,,0,"",2,2,2,2,13,0,0,0,0,1,0,0,,0,"",4,3,1,2,1,1,1,1,4,4,2,3,3,3,1,1,1,5,3,1,1,0,0,1,1,0,0,0,0,0,,0,"",0,0,0,0,0,0,0,0,0,0,0,1,,0,"",1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,4,4,4,3,3,3,5,3,2,3,3,2,3,2,4,3,5,2,2,5,1,2,2,5,2,5,3,4,2,2,2,0,0,0,0,0,0,0,1,,0,"",1
860,1,860,12/29/2022 02:38:30 PM,12/29/2022 02:55:53 PM,1,1,2,2,1,9,1,0,0,,0,"",9,2,2,2,2,2,0,0,0,0,1,,0,"",1,2,1,1,20,0,0,1,0,0,0,0,,0,"",3,4,3,5,5,3,1,4,5,5,5,4,5,2,5,5,3,5,3,2,3,1,1,1,1,1,0,1,1,0,,0,"",0,1,1,0,1,0,1,1,0,0,0,0,,0,"",2,1,3,1,2,3,1,1,1,4,4,4,1,1,1,1,3,4,1,4,1,1,1,1,1,1,1,1,1,1,2,3,1,5,2,2,5,1,1,1,5,3,5,3,4,1,1,1,0,0,0,0,0,0,0,1,,0,"",1
861,1,861,12/29/2022 02:39:40 PM,12/29/2022 02:53:34 PM,1,1,2,2,9,9,1,0,0,,0,"",9,12,1,1,2,2,0,1,1,0,0,,0,"",1,2,2,2,3,0,0,1,0,0,0,0,,0,"",2,4,1,4,4,4,1,5,5,5,1,5,5,4,2,3,2,5,4,1,1,1,1,1,1,1,0,0,0,0,,0,"",1,0,1,0,1,0,0,0,0,1,0,0,,0,"",3,2,3,1,3,3,1,1,1,2,3,3,4,1,1,1,1,3,5,2,1,2,1,5,1,1,1,1,1,1,1,5,1,5,3,4,4,1,2,1,5,1,5,3,4,2,2,3,0,0,0,0,0,0,0,1,,0,"",1
863,1,863,12/29/2022 02:36:16 PM,12/29/2022 02:52:06 PM,1,1,1,1,3,23,1,0,0,,0,Hermano,10,6,2,3,1,2,0,0,0,1,0,,0,"",2,1,2,2,7,0,0,0,0,1,0,0,,0,"",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,,0,"",,,,,,,,,,,,,1,,"",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,4,1,1,1,1,4,1,2,5,1,4,4,5,1,1,1,1,4,3,,4,4,5,5,3,,,,,,,,,1,,"",1
874,1,874,12/29/2022 02:26:31 PM,12/29/2022 02:40:18 PM,1,1,1,1,3,26,0,0,1,,0,"",9,6,2,2,2,2,1,0,0,0,0,,0,"",2,2,4,4,3,0,0,0,0,1,0,0,,0,"",3,4,4,3,2,4,2,2,4,4,4,4,4,4,4,5,4,3,2,3,3,0,1,1,0,0,0,0,0,0,,0,"",0,0,1,1,0,0,0,1,0,0,1,0,,0,"",2,1,3,1,3,3,1,2,1,3,2,2,3,1,1,1,2,3,1,3,1,1,5,1,3,1,1,1,1,4,3,5,2,5,4,5,4,1,4,4,4,1,3,3,5,2,2,3,0,0,0,0,0,0,0,1,,0,"",1
878,1,878,12/29/2022 02:31:01 PM,12/29/2022 02:39:06 PM,1,1,1,1,6,23,1,0,0,,0,"",23,4,2,2,2,2,0,0,0,1,0,,0,"",2,2,4,4,11,0,0,0,0,1,0,0,,0,"",2,3,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,2,3,1,4,0,1,0,0,0,0,0,0,0,,0,"",0,0,0,0,0,0,1,0,0,0,0,0,,0,"",2,2,3,1,2,2,1,3,3,3,3,3,2,2,1,2,2,4,5,3,4,5,5,5,5,5,3,3,3,5,2,4,4,4,4,4,4,2,3,4,4,2,1,2,3,5,4,4,0,0,0,0,0,0,0,1,,0,"",1
879,1,879,12/29/2022 02:32:29 PM,12/29/2022 02:38:28 PM,1,1,1,1,4,9,1,0,0,,0,"",9,6,1,1,2,2,1,0,1,1,0,,0,"",2,1,1,1,9,0,0,1,0,0,0,0,,0,"",3,4,4,3,4,2,2,2,4,4,2,4,4,2,2,4,2,4,2,2,2,0,0,0,0,0,0,0,1,0,,0,"",0,1,0,0,1,1,0,0,0,0,0,0,,0,"",3,1,1,1,2,1,3,1,1,2,2,3,3,1,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
880,1,880,12/29/2022 02:34:40 PM,12/29/2022 02:38:12 PM,1,1,2,2,6,26,1,0,0,,0,"",26,2,2,1,2,2,0,0,0,0,1,,0,"",1,2,2,2,17,0,0,0,0,1,0,0,,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
884,1,884,12/29/2022 02:22:55 PM,12/29/2022 02:34:58 PM,1,1,1,1,1,23,1,0,0,,0,"",9,2,1,1,2,2,0,0,0,0,1,,0,"",2,2,1,1,27,0,0,1,0,0,0,0,,0,"",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,,0,"",0,0,0,0,0,0,0,0,0,0,0,1,,0,"",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,,0,"",1
888,1,888,12/29/2022 02:22:13 PM,12/29/2022 02:30:58 PM,1,1,2,2,2,9,1,0,0,,0,"",9,4,2,1,2,2,0,0,0,1,0,,0,"",2,2,2,2,23,0,0,1,0,0,0,0,,0,"",3,5,4,4,5,5,3,4,5,5,4,5,5,5,5,5,5,5,4,4,5,1,1,1,1,1,1,0,1,0,,0,"",0,0,1,1,0,0,0,1,1,0,0,0,,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
889,1,889,12/29/2022 02:28:10 PM,12/29/2022 02:30:52 PM,1,1,2,2,7,12,1,0,0,,0,"",9,12,2,2,2,2,1,0,0,0,0,,0,"",2,2,3,3,10,0,0,0,0,1,0,0,,0,"",5,4,5,3,4,3,3,5,4,4,4,4,3,3,4,5,5,4,5,3,5,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
892,1,892,12/29/2022 02:24:48 PM,12/29/2022 02:28:38 PM,1,1,1,1,4,9,1,0,0,,0,"",9,6,2,1,2,2,1,1,0,0,0,,0,"",2,2,2,2,13,0,0,0,0,1,0,1,,0,"",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,,0,"",0,0,1,0,0,0,0,0,0,0,0,0,,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,0,"",1
905,1,905,12/29/2022 02:04:21 PM,12/29/2022 02:11:24 PM,1,1,2,2,2,9,1,0,0,,0,"",9,4,1,1,2,2,0,1,0,1,0,,0,"",2,1,2,2,13,0,0,0,0,1,0,0,,0,"",3,3,3,3,3,3,2,2,3,4,1,3,3,3,1,3,3,,4,2,,1,1,1,0,0,0,0,0,0,,0,"",0,0,0,0,0,0,0,0,0,0,0,1,,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
907,1,907,12/29/2022 02:04:20 PM,12/29/2022 02:09:56 PM,1,1,2,2,3,9,1,0,0,,0,"",23,7,2,2,1,2,1,0,1,0,0,,0,"",2,2,3,3,20,0,0,1,1,0,0,1,,0,"",4,3,3,4,4,2,,4,4,3,,4,4,4,2,5,4,2,3,1,1,1,1,1,1,1,1,1,0,0,,0,"",0,0,0,0,0,1,1,0,0,0,0,0,,0,"",2,3,4,3,3,2,4,3,2,3,2,2,2,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,3,,5,3,3,4,4,3,1,4,3,2,3,2,2,1,1,1,1,1,1,0,0,,0,"",1
910,1,910,12/29/2022 01:45:39 PM,12/29/2022 02:08:05 PM,1,1,2,2,6,9,1,0,0,,0,"",9,1,2,2,2,2,1,0,0,0,0,,0,"",2,2,4,4,16,1,0,1,0,1,0,0,,0,"",4,4,4,4,4,5,3,5,4,5,4,5,5,5,5,5,5,5,4,4,4,1,0,1,1,1,1,0,1,0,,0,"",1,1,0,0,0,0,1,0,0,0,0,0,,0,"",2,2,2,1,2,1,1,1,2,1,1,1,2,2,2,1,1,4,4,4,3,3,2,2,2,2,2,3,2,2,3,4,3,4,4,3,4,2,2,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,1,,0,"",1
913,1,913,12/29/2022 01:39:22 PM,12/29/2022 02:06:35 PM,1,1,2,2,5,9,1,0,0,,0,"",9,6,2,2,2,2,0,0,1,1,0,,1,Trabajo,2,2,4,4,2,0,0,1,0,1,0,0,,0,"",2,2,1,4,4,2,1,2,3,3,3,5,4,4,4,5,3,4,2,2,3,1,1,1,1,1,1,0,0,0,,0,"",1,1,0,1,0,0,0,1,1,1,1,0,,0,"",2,1,2,1,2,2,1,1,1,1,1,3,1,1,3,1,2,3,1,3,1,5,5,3,1,1,3,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
914,1,914,12/29/2022 01:52:52 PM,12/29/2022 02:06:27 PM,1,1,1,1,1,9,1,0,0,,0,"",9,2,1,2,2,2,0,1,1,1,0,,0,"",2,1,1,1,1,0,0,1,0,1,0,0,,0,"",3,3,3,3,3,3,3,3,4,5,2,5,5,3,2,5,5,3,4,1,5,1,0,1,0,0,0,0,1,0,,0,"",0,0,1,1,0,0,0,1,0,0,0,0,,0,"",1,1,3,1,2,4,1,1,1,1,1,3,1,1,3,1,2,4,1,5,1,1,1,4,1,1,1,1,1,1,3,5,3,5,5,4,5,1,3,2,5,1,5,3,5,3,3,3,0,0,0,0,0,0,0,1,,0,"",1
915,1,915,12/29/2022 01:59:22 PM,12/29/2022 02:06:15 PM,1,1,2,2,2,26,0,0,1,,0,"",9,6,2,1,2,2,1,0,0,1,0,,0,"",2,2,2,2,13,0,0,0,0,1,0,0,,0,"",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,,0,"",0,0,0,0,0,0,0,0,0,0,0,1,,0,"",3,2,3,1,,4,4,2,4,1,1,4,4,1,2,2,4,5,5,5,5,5,5,5,5,5,2,5,4,5,4,4,1,4,4,3,4,1,1,1,5,1,5,3,5,1,1,1,0,0,0,0,0,0,0,1,,0,"",1
917,1,917,12/29/2022 02:00:43 PM,12/29/2022 02:04:50 PM,1,1,2,2,2,9,1,0,0,,0,"",9,4,2,1,1,2,0,1,0,1,0,,0,"",1,2,2,2,11,0,0,1,0,1,0,0,,0,"",3,4,2,4,2,2,1,4,4,4,2,4,4,3,4,3,3,5,4,2,3,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
921,1,921,12/29/2022 01:47:11 PM,12/29/2022 02:01:35 PM,1,1,1,1,2,23,1,0,0,,0,"",23,6,2,1,2,2,0,0,0,1,0,,0,"",2,1,2,2,21,0,0,1,0,0,0,0,,0,"",5,5,5,5,4,,3,5,5,5,4,5,5,5,4,5,4,5,5,3,4,1,0,0,0,0,0,0,0,0,,0,"",0,0,1,0,0,0,0,0,0,0,0,0,,0,"",3,1,4,1,4,4,1,2,1,2,3,3,3,1,2,1,4,3,1,1,1,,2,5,1,1,1,1,1,4,3,4,3,5,4,4,4,2,4,4,4,3,5,3,5,4,4,3,0,0,0,0,0,0,0,1,,0,"",1
923,1,923,12/29/2022 01:55:40 PM,12/29/2022 02:00:55 PM,1,1,1,1,5,26,1,0,0,,0,"",9,8,1,1,2,2,0,1,1,0,0,,0,"",1,2,1,1,18,0,0,0,0,1,0,0,,0,"",5,4,4,4,4,4,4,4,4,4,4,4,4,4,,3,,4,3,3,3,0,0,0,0,1,0,0,0,0,,0,"",0,0,0,0,0,0,0,0,1,0,0,0,,0,"",,,,4,4,4,4,,,4,4,4,4,4,3,3,3,5,4,4,4,4,4,3,3,3,3,3,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,0,0,0,0,0,0,,0,"",1
